ID,Y,filename,sex,age,age_years,corpus,group,child_TNW,child_TNS,examiner_TNW,freq_ttr,r_2_i_verbs,mor_words,num_pos_tags,n_dos,repetition,retracing,fillers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,word_errors,,,,,,,,,total_error
913,0,8y39334ks.cha,male,102,8.5,Gillam,TD,279,32,25,0.485,0.176470588,241,43,1,1,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,6
914,0,8y39348ks.cha,female,99,8.25,Gillam,TD,177,22,13,0.456,0.259259259,147,27,0,2,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,3
915,0,8y39350ks.cha,male,104,8.666666667,Gillam,TD,270,26,39,0.458,0.424242424,238,33,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,4
916,0,8y39409ks.cha,male,100,8.333333333,Gillam,TD,106,14,117,0.618,0.555555556,89,31,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,5
917,0,8y39410ks.cha,male,103,8.583333333,Gillam,TD,372,40,3,0.387,0.333333333,310,39,1,5,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,7
918,0,8y39559oh.cha,male,105,8.75,Gillam,TD,236,31,3,0.463,0.357142857,214,30,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,2
919,0,8y39562oh.cha,female,105,8.75,Gillam,TD,426,41,41,0.376,0.5,388,43,0,1,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,10
920,0,8y39567oh.cha,male,107,8.916666667,Gillam,TD,463,46,13,0.406,0.363636364,433,46,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,26
921,0,8y39702tx.cha,male,100,8.333333333,Gillam,TD,323,34,0,0.399,0.540540541,298,38,0,2,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,19
922,0,8y39710tx.cha,male,104,8.666666667,Gillam,TD,428,42,0,0.332,0.267857143,377,45,1,4,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,20
923,0,8y41307oh.cha,female,96,8,Gillam,TD,286,30,11,0.447,0.170731707,275,39,1,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,6
924,0,8y41310oh.cha,male,99,8.25,Gillam,TD,500,48,28,0.398,0.5,392,44,2,3,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,2
925,0,8y41319oh.cha,male,100,8.333333333,Gillam,TD,339,41,22,0.461,0.35,308,47,1,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,7
926,0,8y41327oh.cha,male,96,8,Gillam,TD,103,19,111,0.518,0.333333333,83,26,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,8
927,0,8y41339oh.cha,female,104,8.666666667,Gillam,TD,447,35,13,0.408,0.547619048,424,43,1,2,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,7
928,0,8y41509nm.cha,male,103,8.583333333,Gillam,TD,265,38,88,0.461,0.205882353,245,37,0,3,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,6
929,0,8y41512nm.cha,male,100,8.333333333,Gillam,TD,661,61,10,0.342,0.679245283,562,59,5,2,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,2
930,0,8y41590ny.cha,female,97,8.083333333,Gillam,TD,153,24,35,0.536,0.388888889,140,35,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,10
931,0,8y41594ny.cha,female,96,8,Gillam,TD,416,51,86,0.363,0.52,358,48,1,8,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,11
932,0,8y41603nv.cha,male,100,8.333333333,Gillam,TD,480,45,0,0.329,0.413043478,417,42,1,3,1,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,9
933,0,8y41604nv.cha,female,102,8.5,Gillam,TD,147,21,0,0.579,0.176470588,121,31,0,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,13
934,0,8y41680ak.cha,female,102,8.5,Gillam,TD,147,18,33,0.525,1.083333333,139,33,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,4
935,0,8y41682ak.cha,female,102,8.5,Gillam,TD,332,39,9,0.454,0.282051282,306,37,0,6,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,6
936,0,8y41700il.cha,female,100,8.333333333,Gillam,TD,472,49,2,0.383,0.23880597,431,46,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,12
937,0,8y41701il.cha,female,104,8.666666667,Gillam,TD,584,61,5,0.339,0.677966102,537,53,1,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,9
938,0,8y41727ny.cha,female,96,8,Gillam,TD,297,34,0,0.401,0.255813954,282,36,2,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,20
939,0,8y41728ny.cha,male,96,8,Gillam,TD,96,15,19,0.571,0.333333333,84,26,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,9
940,0,8y41755me.cha,female,99,8.25,Gillam,TD,360,48,10,0.416,0.265306122,353,43,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,7
941,0,8y46075v.cha,female,100,8.333333333,Gillam,TD,350,41,0,0.393,0.288461539,328,37,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,4
942,0,8y46150v.cha,female,103,8.583333333,Gillam,TD,399,37,0,0.364,0.215686275,346,44,0,1,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,3
943,0,8y46160v.cha,female,106,8.833333333,Gillam,TD,780,73,0,0.304,0.367816092,685,57,1,7,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,8
944,0,8y46167v.cha,female,106,8.833333333,Gillam,TD,396,34,0,0.397,0.363636364,370,39,0,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,7
945,0,8y46169v.cha,female,101,8.416666667,Gillam,TD,345,31,0,0.404,0.209302326,329,36,0,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,5
946,0,8y46170v.cha,female,103,8.583333333,Gillam,TD,344,37,0,0.414,0.30952381,331,41,3,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,7
947,0,8y46650nj.cha,male,106,8.833333333,Gillam,TD,563,53,6,0.384,0.698113208,406,51,1,2,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,11
948,0,8y46655nj.cha,male,108,9,Gillam,TD,442,39,15,0.429,0.34,373,44,0,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,9
949,0,8y46656nj.cha,male,104,8.666666667,Gillam,TD,427,42,10,0.384,0.278688525,354,43,0,1,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,10
950,0,8y46658nj.cha,male,106,8.833333333,Gillam,TD,233,27,0,0.479,0.060606061,219,36,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,11
951,0,8y46715nj.cha,male,98,8.166666667,Gillam,TD,348,36,13,0.397,0.425,305,38,0,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,18
952,0,8y46724nj.cha,female,107,8.916666667,Gillam,TD,675,75,12,0.312,0.289156627,615,54,2,15,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,8
953,0,8y46727nj.cha,male,100,8.333333333,Gillam,TD,637,71,0,0.344,0.341176471,598,47,0,2,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,33
954,0,8y46728nj.cha,male,96,8,Gillam,TD,215,27,11,0.507,0.44,207,41,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,18
955,0,8y46732nj.cha,female,98,8.166666667,Gillam,TD,485,51,4,0.403,0.44,392,47,2,1,0,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,7
956,0,8y46736nj.cha,female,102,8.5,Gillam,TD,388,47,18,0.425,0.463414634,308,45,2,5,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,2
957,0,8y46738nj.cha,female,97,8.083333333,Gillam,TD,425,47,2,0.379,0.3,380,52,1,1,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,3
958,0,8y46761nj.cha,female,105,8.75,Gillam,TD,422,50,9,0.374,0.658536585,337,41,0,1,0,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,9
959,0,8y46772ca.cha,female,97,8.083333333,Gillam,TD,178,32,21,0.44,0.47826087,166,31,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,16
960,0,8y46775ca.cha,female,107,8.916666667,Gillam,TD,411,47,31,0.391,0.264150943,363,50,2,1,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,8
961,0,8y46779ca.cha,female,100,8.333333333,Gillam,TD,482,52,1,0.38,0.257575758,397,39,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,5
962,0,8y46782ca.cha,female,107,8.916666667,Gillam,TD,249,32,8,0.462,0.125,210,36,0,5,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,3
963,0,8y46790ca.cha,male,102,8.5,Gillam,TD,247,29,0,0.411,0.347826087,207,35,0,6,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,10
964,0,8y46791ca.cha,female,97,8.083333333,Gillam,TD,472,52,4,0.371,0.380952381,450,46,2,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,12
965,0,8y46809ca.cha,male,100,8.333333333,Gillam,TD,564,71,9,0.365,0.46875,526,52,1,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1
966,0,8y46813ca.cha,male,107,8.916666667,Gillam,TD,306,32,19,0.371,0.363636364,275,37,1,4,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,3
967,0,8y46814ca.cha,male,100,8.333333333,Gillam,TD,323,35,5,0.379,0.558823529,248,42,4,7,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,7
968,0,8y46815ca.cha,female,100,8.333333333,Gillam,TD,309,31,12,0.454,1.1,227,41,0,4,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,11
969,0,8y46817ca.cha,male,101,8.416666667,Gillam,TD,193,19,1,0.512,0.25,170,29,0,5,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,13
970,0,8y46818az.cha,female,98,8.166666667,Gillam,TD,396,46,4,0.372,0.28,347,47,1,4,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,12
971,0,8y46829ca.cha,male,96,8,Gillam,TD,389,49,108,0.368,0.5,304,41,0,6,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,10
972,0,8y46830ca.cha,male,96,8,Gillam,TD,252,28,29,0.456,1.625,226,35,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,12
973,0,8y46885ca.cha,male,102,8.5,Gillam,TD,377,25,11,0.475,0.41025641,259,45,1,14,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,6
974,0,8y46893ca.cha,male,103,8.583333333,Gillam,TD,388,46,0,0.389,0.404761905,380,45,1,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,9
975,0,8y46920wy.cha,male,99,8.25,Gillam,TD,366,46,21,0.389,0.821428571,314,46,0,2,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,16
976,0,8y46927wy.cha,male,97,8.083333333,Gillam,TD,201,24,12,0.484,0.208333333,161,37,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,12
977,0,8y46928wy.cha,male,103,8.583333333,Gillam,TD,406,47,11,0.362,0.48,378,43,0,0,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,8
978,0,8y46942wy.cha,male,101,8.416666667,Gillam,TD,353,35,0,0.457,0.380952381,324,47,1,6,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,11
979,0,8y46951wy.cha,male,102,8.5,Gillam,TD,300,33,11,0.467,0.41025641,257,37,1,3,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,15
980,0,8y46957wy.cha,male,104,8.666666667,Gillam,TD,312,33,11,0.427,0.470588235,260,39,1,1,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,26
981,0,8y46959wy.cha,male,99,8.25,Gillam,TD,372,39,1,0.363,0.390243902,344,43,0,1,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,18
982,0,8y46968wy.cha,female,104,8.666666667,Gillam,TD,236,26,0,0.505,0.47826087,192,38,3,7,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,19
983,0,8y46979wy.cha,female,107,8.916666667,Gillam,TD,452,51,0,0.38,0.32,432,45,0,1,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,14
984,0,8y46981wy.cha,male,101,8.416666667,Gillam,TD,346,36,11,0.439,0.384615385,287,43,1,1,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,15
985,0,8y46983wy.cha,female,106,8.833333333,Gillam,TD,1064,113,0,0.268,0.480620155,967,58,3,7,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,6
986,0,8y47002wy.cha,male,97,8.083333333,Gillam,TD,1351,157,2,0.245,0.525547445,1251,58,3,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,12
987,0,8y47003wy.cha,male,104,8.666666667,Gillam,TD,567,62,0,0.323,0.587301587,464,43,4,8,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,2
988,0,8y47024wy.cha,male,96,8,Gillam,TD,185,21,11,0.51,0.6,145,33,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,5
989,0,8y47050wy.cha,female,104,8.666666667,Gillam,TD,432,45,11,0.373,0.333333333,383,45,1,2,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,7
990,0,8y47496tx.cha,female,96,8,Gillam,TD,468,49,1,0.342,0.566666667,421,37,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,13
991,0,8y48635v.cha,female,104,8.666666667,Gillam,TD,522,47,0,0.345,0.4,455,46,2,2,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,19
992,0,8y48636v.cha,female,105,8.75,Gillam,TD,310,33,25,0.451,0.225,255,42,0,2,0,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,12
993,0,8y48661v.cha,female,100,8.333333333,Gillam,TD,711,85,10,0.281,0.483516484,670,51,1,6,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,2
994,0,8y50062wy.cha,female,103,8.583333333,Gillam,TD,599,65,2,0.365,0.315068493,551,54,1,2,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,7
995,0,8y54835ma.cha,female,106,8.833333333,Gillam,TD,811,98,19,0.299,0.378048781,656,48,1,6,0,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,11
996,0,8y54919co.cha,female,102,8.5,Gillam,TD,481,46,0,0.423,0.338983051,366,49,2,16,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,3
997,0,8y57277tx.cha,female,97,8.083333333,Gillam,TD,276,34,11,0.454,0.538461539,271,41,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,7
998,0,8y57278tx.cha,male,98,8.166666667,Gillam,TD,189,28,26,0.457,0.423076923,162,27,0,3,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,6
999,0,8y57279tx.cha,female,97,8.083333333,Gillam,TD,310,37,44,0.399,0.2,243,35,0,7,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,8
1000,0,8y57284tx.cha,female,96,8,Gillam,TD,780,70,0,0.324,0.369565217,706,59,2,8,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,10
1001,0,9y28883tx.cha,male,111,9.25,Gillam,TD,502,53,0,0.369,0.217391304,436,47,0,2,0,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,7
1002,0,9y31220tx.cha,male,111,9.25,Gillam,TD,326,35,4,0.454,0.432432432,291,39,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,6
1003,0,9y39318ks.cha,female,115,9.583333333,Gillam,TD,449,46,18,0.33,0.392156863,403,48,2,1,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,17
1004,0,9y39320ks.cha,male,115,9.583333333,Gillam,TD,504,53,11,0.442,0.462962963,432,48,1,1,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,2
1005,0,9y39323ks.cha,female,108,9,Gillam,TD,423,46,0,0.351,0.536585366,399,47,0,4,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,12
1006,0,9y39351ks.cha,male,110,9.166666667,Gillam,TD,354,38,0,0.446,0.254901961,334,47,2,2,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,4
1007,0,9y39408ks.cha,male,112,9.333333333,Gillam,TD,369,32,11,0.41,0.369565217,354,50,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,10
1008,0,9y39561oh.cha,male,117,9.75,Gillam,TD,693,49,4,0.347,0.25,518,44,0,14,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,8
1009,0,9y39583oh.cha,female,117,9.75,Gillam,TD,320,45,0,0.44,0.513513514,309,42,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,5
1010,0,9y39667tx.cha,female,118,9.833333333,Gillam,TD,881,109,0,0.262,0.384615385,844,53,0,5,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,6
1011,0,9y41618md.cha,male,108,9,Gillam,TD,479,58,20,0.363,0.520833333,355,46,2,1,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,6
1012,0,9y41621fl.cha,female,115,9.583333333,Gillam,TD,310,29,7,0.391,0.393939394,274,38,0,1,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,24
1013,0,9y41625fl.cha,female,113,9.416666667,Gillam,TD,786,89,15,0.27,0.481927711,737,55,1,3,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,6
1014,0,9y41629fl.cha,female,109,9.083333333,Gillam,TD,386,38,13,0.393,0.333333333,364,41,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,7
1015,0,9y41704il.cha,male,114,9.5,Gillam,TD,489,48,37,0.399,0.294117647,348,48,0,2,0,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,22
1016,0,9y41753me.cha,male,109,9.083333333,Gillam,TD,358,45,7,0.382,0.386363636,317,45,0,1,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,4
1017,0,9y41763ct.cha,female,119,9.916666667,Gillam,TD,407,44,3,0.405,0.418604651,380,43,0,0,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,4
1018,0,9y41765ct.cha,female,118,9.833333333,Gillam,TD,290,38,4,0.42,0.227272727,274,36,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,5
1019,0,9y46133v.cha,female,119,9.916666667,Gillam,TD,687,69,0,0.329,0.538461539,587,50,0,5,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,17
1020,0,9y46134v.cha,female,119,9.916666667,Gillam,TD,402,41,0,0.377,0.236363636,366,45,2,3,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,10
1021,0,9y46139v.cha,female,115,9.583333333,Gillam,TD,372,46,0,0.391,0.45,340,43,0,3,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,5
1022,0,9y46161v.cha,female,111,9.25,Gillam,TD,372,34,0,0.42,0.380952381,352,40,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,8
1023,0,9y46164v.cha,male,111,9.25,Gillam,TD,268,24,0,0.462,0.15625,247,39,1,4,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,5
1024,0,9y46168v.cha,female,108,9,Gillam,TD,365,47,0,0.366,0.170212766,314,39,2,1,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,19
1025,0,9y46672nj.cha,male,112,9.333333333,Gillam,TD,674,71,0,0.349,0.409090909,541,61,4,1,0,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,10
1026,0,9y46723nj.cha,female,108,9,Gillam,TD,350,43,7,0.427,0.22,321,42,0,1,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,18
1027,0,9y46743nj.cha,male,111,9.25,Gillam,TD,387,42,0,0.398,0.340425532,357,44,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,6
1028,0,9y46778ca.cha,male,118,9.833333333,Gillam,TD,943,104,9,0.282,0.528735632,855,57,3,4,0,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,4
1029,0,9y46800ca.cha,male,112,9.333333333,Gillam,TD,468,49,22,0.339,0.375,386,46,3,1,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,35
1030,0,9y46803ca.cha,female,111,9.25,Gillam,TD,405,47,0,0.412,0.30952381,369,41,1,3,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,13
1031,0,9y46805ca.cha,female,113,9.416666667,Gillam,TD,467,47,22,0.321,0.285714286,361,45,1,5,0,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,8
1032,0,9y46807ca.cha,female,113,9.416666667,Gillam,TD,427,44,1,0.362,0.362068966,406,43,0,0,0,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,2
1033,0,9y46811ca.cha,male,119,9.916666667,Gillam,TD,460,58,0,0.403,0.348484849,422,46,1,4,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,13
1034,0,9y46819az.cha,female,118,9.833333333,Gillam,TD,440,39,7,0.336,0.551020408,432,44,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,7
1035,0,9y46827ca.cha,female,115,9.583333333,Gillam,TD,389,40,13,0.401,0.421052632,337,38,0,6,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,5
1036,0,9y46828ca.cha,male,108,9,Gillam,TD,457,56,9,0.365,0.644444444,384,47,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,10
1037,0,9y46832ca.cha,male,108,9,Gillam,TD,220,28,25,0.468,0.407407407,186,32,0,3,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,7
1038,0,9y46886ca.cha,female,118,9.833333333,Gillam,TD,588,60,0,0.349,0.247058824,513,44,0,3,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,13
1039,0,9y54974ks.cha,male,108,9,Gillam,TD,219,25,0,0.453,0.25,201,33,0,0,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,10
1040,0,9y54975ks.cha,male,109,9.083333333,Gillam,TD,364,40,1,0.48,0.326530612,325,38,1,5,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,15
1041,0,9y54977ks.cha,female,109,9.083333333,Gillam,TD,349,41,1,0.395,0.355555556,329,40,0,3,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,9
